"GEO_ID","NAME","H2_001N","H2_001NA","H2_002N","H2_002NA","H2_003N","H2_003NA","H2_004N","H2_004NA",
"Geography","Geographic Area Name"," !!Total:","Annotation of  !!Total:"," !!Total:!!Urban","Annotation of  !!Total:!!Urban"," !!Total:!!Rural","Annotation of  !!Total:!!Rural"," !!Total:!!Not defined for this file","Annotation of  !!Total:!!Not defined for this file",
"0400000US06","California","14392140","null","13445407","null","946733","null","0","null",
"1400000US06071002315","Census Tract 23.15; San Bernardino County; California","1194","null","1194","null","0","null","0","null",
"1400000US06071002403","Census Tract 24.03; San Bernardino County; California","1116","null","1116","null","0","null","0","null",
"1400000US06071002404","Census Tract 24.04; San Bernardino County; California","818","null","818","null","0","null","0","null",
"1400000US06071002405","Census Tract 24.05; San Bernardino County; California","1257","null","1257","null","0","null","0","null",
"1400000US06071002406","Census Tract 24.06; San Bernardino County; California","711","null","711","null","0","null","0","null",
"1400000US06071002501","Census Tract 25.01; San Bernardino County; California","1346","null","1346","null","0","null","0","null",
"1400000US06071002503","Census Tract 25.03; San Bernardino County; California","820","null","820","null","0","null","0","null",
"1400000US06071002504","Census Tract 25.04; San Bernardino County; California","876","null","876","null","0","null","0","null",
"1400000US06071002602","Census Tract 26.02; San Bernardino County; California","1987","null","1987","null","0","null","0","null",
"1400000US06071002604","Census Tract 26.04; San Bernardino County; California","1494","null","1494","null","0","null","0","null",
"1400000US06071002606","Census Tract 26.06; San Bernardino County; California","1942","null","1942","null","0","null","0","null",
"1400000US06071002608","Census Tract 26.08; San Bernardino County; California","1431","null","1431","null","0","null","0","null",
"1400000US06071002609","Census Tract 26.09; San Bernardino County; California","973","null","973","null","0","null","0","null",
"1400000US06071002610","Census Tract 26.10; San Bernardino County; California","892","null","892","null","0","null","0","null",
"1400000US06071002611","Census Tract 26.11; San Bernardino County; California","1138","null","1138","null","0","null","0","null",
"1400000US06071002703","Census Tract 27.03; San Bernardino County; California","1675","null","1675","null","0","null","0","null",
"1400000US06071002705","Census Tract 27.05; San Bernardino County; California","1582","null","1582","null","0","null","0","null",
"1400000US06071002706","Census Tract 27.06; San Bernardino County; California","3632","null","3302","null","330","null","0","null",
"1400000US06071002707","Census Tract 27.07; San Bernardino County; California","805","null","805","null","0","null","0","null",
"1400000US06071002708","Census Tract 27.08; San Bernardino County; California","1743","null","1743","null","0","null","0","null",
"1400000US06071002709","Census Tract 27.09; San Bernardino County; California","1068","null","1000","null","68","null","0","null",
"1400000US06071002801","Census Tract 28.01; San Bernardino County; California","1438","null","1438","null","0","null","0","null",
"1400000US06071002803","Census Tract 28.03; San Bernardino County; California","1059","null","1059","null","0","null","0","null",
"1400000US06071002804","Census Tract 28.04; San Bernardino County; California","1562","null","1562","null","0","null","0","null",
"1400000US06071002901","Census Tract 29.01; San Bernardino County; California","1245","null","1245","null","0","null","0","null",
"1400000US06071002902","Census Tract 29.02; San Bernardino County; California","1935","null","1935","null","0","null","0","null",
"1400000US06071003000","Census Tract 30; San Bernardino County; California","1156","null","1156","null","0","null","0","null",
"1400000US06071003101","Census Tract 31.01; San Bernardino County; California","1222","null","1222","null","0","null","0","null",
"1400000US06071003102","Census Tract 31.02; San Bernardino County; California","1503","null","1503","null","0","null","0","null",
"1400000US06071003201","Census Tract 32.01; San Bernardino County; California","1014","null","1014","null","0","null","0","null",
"1400000US06071003202","Census Tract 32.02; San Bernardino County; California","1165","null","1165","null","0","null","0","null",
"1400000US06071003301","Census Tract 33.01; San Bernardino County; California","1645","null","1645","null","0","null","0","null",
"1400000US06071003302","Census Tract 33.02; San Bernardino County; California","2036","null","2036","null","0","null","0","null",
"1400000US06071003401","Census Tract 34.01; San Bernardino County; California","1864","null","1864","null","0","null","0","null",
"1400000US06071003403","Census Tract 34.03; San Bernardino County; California","1080","null","1080","null","0","null","0","null",
"1400000US06071003404","Census Tract 34.04; San Bernardino County; California","1426","null","1426","null","0","null","0","null",
"1400000US06071003405","Census Tract 34.05; San Bernardino County; California","1607","null","1607","null","0","null","0","null",
"1400000US06071003503","Census Tract 35.03; San Bernardino County; California","1381","null","1381","null","0","null","0","null",
"1400000US06071003505","Census Tract 35.05; San Bernardino County; California","1781","null","1781","null","0","null","0","null",
"1400000US06071003506","Census Tract 35.06; San Bernardino County; California","1340","null","1340","null","0","null","0","null",
"1400000US06071003507","Census Tract 35.07; San Bernardino County; California","1213","null","1213","null","0","null","0","null",
"1400000US06071003509","Census Tract 35.09; San Bernardino County; California","1394","null","1394","null","0","null","0","null",
"1400000US06071003510","Census Tract 35.10; San Bernardino County; California","1296","null","1296","null","0","null","0","null",
"1400000US06071003603","Census Tract 36.03; San Bernardino County; California","1041","null","1041","null","0","null","0","null",
"1400000US06071003605","Census Tract 36.05; San Bernardino County; California","1058","null","1058","null","0","null","0","null",
"1400000US06071003606","Census Tract 36.06; San Bernardino County; California","1378","null","1378","null","0","null","0","null",
"1400000US06071003607","Census Tract 36.07; San Bernardino County; California","1652","null","1652","null","0","null","0","null",
"1400000US06071003609","Census Tract 36.09; San Bernardino County; California","1457","null","1457","null","0","null","0","null",
"1400000US06071003611","Census Tract 36.11; San Bernardino County; California","1383","null","1383","null","0","null","0","null",
"1400000US06071003612","Census Tract 36.12; San Bernardino County; California","1120","null","1120","null","0","null","0","null",
"1400000US06071003700","Census Tract 37; San Bernardino County; California","1328","null","1328","null","0","null","0","null",
"1400000US06071003801","Census Tract 38.01; San Bernardino County; California","1376","null","1376","null","0","null","0","null",
"1400000US06071003803","Census Tract 38.03; San Bernardino County; California","1248","null","1248","null","0","null","0","null",
"1400000US06071003804","Census Tract 38.04; San Bernardino County; California","1211","null","1211","null","0","null","0","null",
"1400000US06071003900","Census Tract 39; San Bernardino County; California","1421","null","1421","null","0","null","0","null",
"1400000US06071004001","Census Tract 40.01; San Bernardino County; California","1003","null","1003","null","0","null","0","null",
"1400000US06071004003","Census Tract 40.03; San Bernardino County; California","1379","null","1379","null","0","null","0","null",
"1400000US06071004004","Census Tract 40.04; San Bernardino County; California","1531","null","1531","null","0","null","0","null",
"1400000US06071004101","Census Tract 41.01; San Bernardino County; California","1325","null","1325","null","0","null","0","null",
"1400000US06071004103","Census Tract 41.03; San Bernardino County; California","1305","null","1305","null","0","null","0","null",
"1400000US06071004104","Census Tract 41.04; San Bernardino County; California","1177","null","1177","null","0","null","0","null",
"1400000US06071004201","Census Tract 42.01; San Bernardino County; California","1869","null","1869","null","0","null","0","null",
"1400000US06071004202","Census Tract 42.02; San Bernardino County; California","1505","null","1505","null","0","null","0","null",
"1400000US06071004301","Census Tract 43.01; San Bernardino County; California","1076","null","1076","null","0","null","0","null",
"1400000US06071004302","Census Tract 43.02; San Bernardino County; California","1289","null","1289","null","0","null","0","null",
"1400000US06071004401","Census Tract 44.01; San Bernardino County; California","1189","null","1189","null","0","null","0","null",
